val1,type1,val2,type2,name_similarity,username_similarity,exact_match,email_username_match,shared_findings_count,shared_domains,label
anany akhan,name,+918123425397,phone,0.0,0.0,0.0,0.0,1,0.0,1
+917684885731,phone,amit_sharma,username,0.0,0.0,0.0,0.0,0,0.0,0
michael_tanaka@gmail.com,email,hacker_michael_tanhaka,username,0.778,0.0,0.0,0.0,3,0.0,1
jane3,username,priya76@proton.me,email,0.167,0.0,0.0,0.0,0,0.0,0
site_2563.com,domain,+916314748346,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_636.com,domain,user_7796,username,0.381,0.0,0.0,0.0,0,0.0,0
yukiwilliamssite.com,domain,+919387772934,phone,0.0,0.0,0.0,0.0,0,0.0,0
elena tanaka,name,hacker_elena_tanaka,username,0.71,0.0,0.0,0.0,0,0.0,1
hacker_rajesh_martinez,username,rajesh_martinez@rajeshsite.net,email,0.811,0.0,0.0,0.0,2,0.0,1
hacker_john_garcia,username,+919254703979,phone,0.0,0.0,0.0,0.0,0,0.0,1
janejohnsonsite.com,domain,rajeshmartinezsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
john_johnson@hotmail.com,email,+919596703526,phone,0.0,0.0,0.0,0.0,0,0.0,0
amit_johnson@outlook.com,email,rajesh miller,name,0.32,0.0,0.0,0.0,0,0.0,0
hacker_elena35,username,hacker_elena355,username,0.966,0.966,0.0,0.0,1,0.0,1
jane singh,name,hacker_janre_singh,username,0.643,0.0,0.0,0.0,3,0.0,1
contact_1193@hotmail.com,email,ali williams,name,0.083,0.0,0.0,0.0,0,0.0,0
contact_281@yahoo.com,email,fatima devi,name,0.182,0.0,0.0,0.0,0,0.0,0
contact_1802@hotmail.com,email,site_1251.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisa_ahmed,username,lisa_ahmed@proton.me,email,1.0,0.0,0.0,1.0,2,0.0,1
+916713876368,phone,site_7840.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
john_ahmed,username,john ahmed,name,0.5,0.0,0.0,0.0,0,0.0,1
contact_804@outlook.com,email,contact_9825@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
johnahmedsite.com,domain,+918318297467,phone,0.0,0.0,0.0,0.0,0,0.0,0
ken jones,name,michael_williams@proton.me,email,0.16,0.0,0.0,0.0,0,0.0,0
michaelbrownsite.com,domain,+919254703979,phone,0.0,0.0,0.0,0.0,0,0.0,0
kenjonessite.com,domain,kenlabs.net,domain,0.0,0.0,0.0,0.0,2,0.0,1
yuki williams,name,elena tanaka,name,0.32,0.0,0.0,0.0,0,0.0,0
david38,username,jane singh,name,0.235,0.0,0.0,0.0,0,0.0,0
ken sharma,name,contact_8153@hotmail.com,email,0.182,0.0,0.0,0.0,0,0.0,0
john smith,name,+918209110951,phone,0.0,0.0,0.0,0.0,0,0.0,0
john ahmed,name,user_742,username,0.111,0.0,0.0,0.0,0,0.0,0
user_2770,username,user_8237,username,0.778,0.778,0.0,0.0,0,0.0,0
michael tanaka,name,elnea35,username,0.381,0.0,0.0,0.0,1,0.0,0
faitma70,username,amit sharma,name,0.526,0.0,0.0,0.0,0,0.0,0
+918474818136,phone,michaelbrownsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisa ahmed,name,+917684885731,phone,0.0,0.0,0.0,0.0,0,0.0,0
amit johnson,name,+919994107253,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_4159.com,domain,yuki williams,name,0.154,0.0,0.0,0.0,0,0.0,0
ken37@yahoo.com,email,rahulpatelsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisa devi,name,hacker_lisa48,username,0.455,0.0,0.0,0.0,2,0.0,1
site_4646.com,domain,contact_5194@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
site_6360.com,domain,priya johnson,name,0.154,0.0,0.0,0.0,0,0.0,0
lisa9,username,ali kumar,name,0.429,0.0,0.0,0.0,0,0.0,0
+917212115091,phone,rajeshlabs.net,domain,0.0,0.0,0.0,0.0,0,0.0,1
elena williams,name,site_926.com,domain,0.154,0.0,0.0,0.0,0,0.0,0
ken3,username,kengarciasite.com,domain,0.286,0.0,0.0,0.0,0,0.0,0
contact_1505@hotmail.com,email,+916045206145,phone,0.0,0.0,0.0,0.0,0,0.0,0
+918595924800,phone,+918318297467,phone,0.0,0.0,0.0,0.0,0,0.0,0
ananyakhan,username,fatimadevisite.com,domain,0.143,0.0,0.0,0.0,0,0.0,0
+916801742147,phone,+916397234656,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916051338808,phone,site_8748.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
michael sharma,name,sraa_smith,username,0.25,0.0,0.0,0.0,0,0.0,0
ananya jones,name,contact_1161@gmail.com,email,0.167,0.0,0.0,0.0,0,0.0,0
ken_gupta,username,kenguptasite.com,domain,0.64,0.0,0.0,0.0,0,0.0,1
michael_brown,username,+919457189042,phone,0.0,0.0,0.0,0.0,2,0.0,1
elena1,username,elena dazvis,name,0.556,0.0,0.0,0.0,1,0.0,1
elena51@hotmail.com,email,elena51coder,username,0.737,0.0,0.0,0.0,0,0.0,1
+15394860710,phone,michael_borwn@michaelsite.net,email,0.0,0.0,0.0,0.0,0,0.0,1
contact_6017@gmail.com,email,+916759229683,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_1319.com,domain,site_5921.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
+916159493333,phone,user_2722,username,0.0,0.0,0.0,0.0,0,0.0,0
yuki_ahmed@outlook.com,email,jane singh,name,0.2,0.0,0.0,0.0,0,0.0,0
+917658170004,phone,ait_johnson,username,0.0,0.0,0.0,0.0,0,0.0,0
+916988458176,phone,contact_631@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
john_johns2on,username,johnc johnson,name,0.846,0.0,0.0,0.0,0,0.0,1
+916221130872,phone,user_2348,username,0.273,0.0,0.0,0.0,0,0.0,0
hacker_lisa_atel,username,+14850779746,phone,0.0,0.0,0.0,0.0,1,0.0,1
john_johnson@hotmail.com,email,lisapatelsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
site_4273.com,domain,contact_5542@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
ananya khan,name,aliahmedsite.com,domain,0.222,0.0,0.0,0.0,0,0.0,0
+916509080356,phone,ken devi,name,0.0,0.0,0.0,0.0,0,0.0,0
+917871714345,phone,hacker_emily_brown,username,0.0,0.0,0.0,0.0,0,0.0,0
michael_borwn,username,fatima tanaka,name,0.231,0.0,0.0,0.0,2,0.0,0
site_7254.com,domain,site_4900.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
ken jones,name,michael tanaka,name,0.261,0.0,0.0,0.0,0,0.0,0
+918733759412,phone,+918183223644,phone,0.0,0.0,0.0,0.0,0,0.0,0
elena tanaka,name,rajesh64@yahoo.com,email,0.1,0.0,0.0,0.0,0,0.0,0
fatimatanakasite.com,domain,lisapatelsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
site_6774.com,domain,site_719.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
site_2207.com,domain,robert doe,name,0.174,0.0,0.0,0.0,0,0.0,0
fatima_patel,username,fatiam patel,name,0.833,0.0,0.0,0.0,3,0.0,1
+917107621714,phone,michael tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
amith_arma,username,+13050302325,phone,0.0,0.0,0.0,0.0,1,0.0,1
johnlabs.net,domain,john15coder,username,0.435,0.0,0.0,0.0,2,0.0,1
+916270532477,phone,site_8020.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jnae3,username,jane35@gmail.com,email,0.727,0.0,0.0,0.0,0,0.0,1
lisa_patel@outlook.com,email,lisa brown,name,0.4,0.0,0.0,0.0,0,0.0,0
hackerj_rahul77,username,rahul@customlab.org,email,0.5,0.0,0.0,0.0,0,0.0,1
sara88dev.org,domain,+917430387833,phone,0.0,0.0,0.0,0.0,0,0.0,1
davidsinghsite.com,domain,ken3,username,0.091,0.0,0.0,0.0,0,0.0,0
emilybrownsite.com,domain,emily_rbwon,username,0.552,0.0,0.0,0.0,0,0.0,1
neha garcia,name,+916443188427,phone,0.0,0.0,0.0,0.0,0,0.0,0
+919310858477,phone,ananyakhansite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+16589069510,phone,ken_gupat,username,0.0,0.0,0.0,0.0,0,0.0,1
lisa taanka,name,+917336835980,phone,0.0,0.0,0.0,0.0,1,0.0,1
+17175203672,phone,fatima@customlab.org,email,0.0,0.0,0.0,0.0,2,0.0,1
contact_5749@outlook.com,email,site_605.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
david38,username,michael_tanaka,username,0.095,0.095,0.0,0.0,0,0.0,0
lisa_patle,username,+918733759412,phone,0.0,0.0,0.0,0.0,0,0.0,1
rahul williams,name,user_8483,username,0.174,0.0,0.0,0.0,0,0.0,0
+916646219089,phone,contact_638@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hacker_elena_tanaka,username,yukiahmedsite.com,domain,0.167,0.0,0.0,0.0,0,0.0,0
emily_brwon,username,emily brown,name,0.455,0.0,0.0,0.0,1,0.0,1
kenguptasite.com,domain,carlos sharma,name,0.207,0.0,0.0,0.0,0,0.0,0
priyabrownsite.com,domain,hacker_priya39,username,0.312,0.0,0.0,0.0,0,0.0,1
david singh,name,saramillersite.com,domain,0.276,0.0,0.0,0.0,0,0.0,0
carlos_harma,username,carloslabs.net,domain,0.538,0.0,0.0,0.0,2,0.0,1
+919254703979,phone,lisa brown,name,0.0,0.0,0.0,0.0,0,0.0,0
hacker_john_garcia@johnsite.net,email,john gacia,name,0.429,0.0,0.0,0.0,2,0.0,1
fatdim83,username,fatim83,username,0.933,0.933,0.0,0.0,0,0.0,1
rajeshmillersite.com,domain,rajeshlabs.net,domain,0.0,0.0,0.0,0.0,1,0.0,1
sara_smith@hotmail.com,email,+919952958729,phone,0.0,0.0,0.0,0.0,0,0.0,0
carlos tanaka,name,contact_7938@gmail.com,email,0.32,0.0,0.0,0.0,0,0.0,0
rahul77,username,+918318297467,phone,0.2,0.0,0.0,0.0,0,0.0,0
rajesh_martinez,username,elena sato,name,0.32,0.0,0.0,0.0,0,0.0,0
+918209110951,phone,yuki_williams,username,0.0,0.0,0.0,0.0,1,0.0,1
kenlabs.net,domain,+16750183932,phone,0.0,0.0,0.0,0.0,0,0.0,1
+918981347325,phone,hacker_rajesh64,username,0.071,0.0,0.0,0.0,2,0.0,1
michael devi,name,carlos johnson,name,0.231,0.0,0.0,0.0,0,0.0,0
site_1861.com,domain,emily devi,name,0.261,0.0,0.0,0.0,0,0.0,0
rajesh smith,name,michaelsharmasite.com,domain,0.424,0.0,0.0,0.0,0,0.0,0
davidsinghsite.com,domain,+918595924800,phone,0.0,0.0,0.0,0.0,0,0.0,0
john_garcia@outlook.com,email,hacke_rjohn_garcia,username,0.759,0.0,0.0,0.0,0,0.0,1
+918981347325,phone,jane_johnson,username,0.0,0.0,0.0,0.0,0,0.0,0
amit_sharma,username,fatima tanaka,name,0.417,0.0,0.0,0.0,0,0.0,0
user_3908,username,site_3462.com,domain,0.364,0.0,0.0,0.0,0,0.0,0
yuki iwlliams,name,+918209110951,phone,0.0,0.0,0.0,0.0,2,0.0,1
carlos_sharma@hotmail.com,email,yukiahmedsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+919552044458,phone,hacker_rajesh_gupta,username,0.0,0.0,0.0,0.0,1,0.0,1
user_4451,username,michael ahmed,name,0.091,0.0,0.0,0.0,0,0.0,0
+16589069510,phone,+918338710195,phone,0.0,0.0,0.0,0.0,3,0.0,1
+919916712744,phone,lisa patel,name,0.0,0.0,0.0,0.0,0,0.0,0
site_6723.com,domain,neha ahmed,name,0.087,0.0,0.0,0.0,0,0.0,0
elnea35,username,ali ahmed,name,0.25,0.0,0.0,0.0,0,0.0,0
yuki_ahmed@outlook.com,email,michael_borwn,username,0.261,0.0,0.0,0.0,0,0.0,0
priya_williams@yahoo.com,email,+918209110951,phone,0.0,0.0,0.0,0.0,1,0.0,0
johnsmithsite.com,domain,+917912548711,phone,0.0,0.0,0.0,0.0,0,0.0,0
carlossharmasite.com,domain,johnahmedsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+12299280777,phone,carlos sharma,name,0.0,0.0,0.0,0.0,1,0.0,1
lisa ahmed,name,rajesh miller,name,0.348,0.0,0.0,0.0,0,0.0,0
hacker_rajesh_martinez,username,arjesh_martine,username,0.778,0.778,0.0,0.0,0,0.0,1
contact_9163@gmail.com,email,user_592,username,0.2,0.0,0.0,0.0,0,0.0,0
+918335090736,phone,elena tanaka,name,0.0,0.0,0.0,0.0,0,0.0,0
robert singh,name,neha kumar,name,0.364,0.0,0.0,0.0,0,0.0,0
hacker_priya39,username,fatimapatelsite.com,domain,0.182,0.0,0.0,0.0,0,0.0,0
yuki williams,name,rajesh miller,name,0.385,0.0,0.0,0.0,0,0.0,0
user_2180,username,+916580034907,phone,0.273,0.0,0.0,0.0,0,0.0,0
rajeshlabs.net,domain,rajeshkhansite.com,domain,0.0,0.0,0.0,0.0,0,0.0,1
+919952958729,phone,yukidevisite.com,domain,0.0,0.0,0.0,0.0,0,0.0,1
+916771117663,phone,david khan,name,0.0,0.0,0.0,0.0,0,0.0,0
calros_sharma,username,carlos_sharma,username,0.923,0.923,0.0,0.0,1,0.0,1
priya_williams@yahoo.com,email,+919916712744,phone,0.0,0.0,0.0,0.0,0,0.0,0
user_7020,username,site_2972.com,domain,0.455,0.0,0.0,0.0,0,0.0,0
kenjonessite.com,domain,yuki_williams@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
priya39@gmail.com,email,lisa_patel@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hackerq_ken37,username,kenlabs.net,domain,0.25,0.0,0.0,0.0,2,0.0,1
user_6660,username,+916557458479,phone,0.091,0.0,0.0,0.0,0,0.0,0
amit sharma,name,yuki_ahmed,username,0.286,0.0,0.0,0.0,0,0.0,0
user_8447,username,site_407.com,domain,0.476,0.0,0.0,0.0,1,0.0,0
yukilabs.net,domain,+14491292026,phone,0.0,0.0,0.0,0.0,1,0.0,1
amitsharmasite.com,domain,aimt_sharma,username,0.621,0.0,0.0,0.0,0,0.0,1
kengarciasite.com,domain,priyabrownsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
elena_tanaka@outlook.com,email,elena tanaksa,name,0.88,0.0,0.0,0.0,2,0.0,1
+919582781625,phone,jane johnson,name,0.0,0.0,0.0,0.0,0,0.0,1
+919666362423,phone,michael_sharma,username,0.0,0.0,0.0,0.0,1,0.0,1
johnahmedsite.com,domain,priya brown,name,0.214,0.0,0.0,0.0,0,0.0,0
+917212115091,phone,rajesh miller,name,0.0,0.0,0.0,0.0,3,0.0,1
+916555551959,phone,site_5955.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_2885,username,user_2900,username,0.667,0.667,0.0,0.0,0,0.0,0
michael_williams,username,lisa48@proton.me,email,0.273,0.0,0.0,0.0,0,0.0,0
michael_brown,username,+15394860710,phone,0.0,0.0,0.0,0.0,2,0.0,1
lisa_ahmed,username,lisalabs.net,domain,0.545,0.0,0.0,0.0,0,0.0,1
janelabs.net,domain,jane_johnon,username,0.435,0.0,0.0,0.0,0,0.0,1
+919289245144,phone,elena_tanaka,username,0.0,0.0,0.0,0.0,0,0.0,1
lisaahmedsite.com,domain,+919666362423,phone,0.0,0.0,0.0,0.0,1,0.0,0
priya_williamscoder,username,hacker_carlos_sharma,username,0.256,0.256,0.0,0.0,0,0.0,0
+916674163993,phone,elena patel,name,0.0,0.0,0.0,0.0,0,0.0,0
rajeshmillersite.com,domain,rajesh_miller@proton.me,email,0.0,0.0,0.0,0.0,2,0.0,1
+917185643633,phone,yuki_ahmed,username,0.0,0.0,0.0,0.0,0,0.0,0
user_3427,username,user_5179,username,0.667,0.667,0.0,0.0,0,0.0,0
user_1940,username,neha ahmed,name,0.105,0.0,0.0,0.0,0,0.0,0
john15@outlook.com,email,yukiwilliamssite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
jane_singh@gmail.com,email,rajesh_singh@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
sara88@hotmail.com,email,alikumarsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
amitsharmasite.com,domain,amit sharma,name,0.69,0.0,0.0,0.0,0,0.0,1
michae_lshaxrma,username,michael_sharmacoder,username,0.765,0.765,0.0,0.0,0,0.0,1
rjaesh97,username,rajesh97,username,0.875,0.875,0.0,0.0,2,0.0,1
contact_6068@gmail.com,email,contact_7310@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
michael sharma,name,+13755491676,phone,0.0,0.0,0.0,0.0,0,0.0,1
lisaa_hed,username,hacker_lisa_ahmed,username,0.615,0.615,0.0,0.0,1,0.0,1
rajesh_singh@hotmail.com,email,yuki williams,name,0.24,0.0,0.0,0.0,0,0.0,0
fatimadevisite.com,domain,elnea35,username,0.16,0.0,0.0,0.0,0,0.0,0
ken jones,name,+916739755907,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_4547.com,domain,michael devi,name,0.16,0.0,0.0,0.0,0,0.0,0
hacker_emily_brown,username,emily_brwon,username,0.69,0.69,0.0,0.0,2,0.0,1
michaelbrownsite.com,domain,+919589711983,phone,0.0,0.0,0.0,0.0,0,0.0,0
site_8555.com,domain,+916554729910,phone,0.0,0.0,0.0,0.0,0,0.0,0
priya39@gmail.com,email,michael_tanaka@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
user_6811,username,contact_1935@proton.me,email,0.19,0.0,0.0,0.0,0,0.0,0
jane@customlab.org,email,hacker_janre_singh,username,0.364,0.0,0.0,0.0,0,0.0,1
site_4353.com,domain,contact_4967@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hackerj_rahul77,username,rahu77,username,0.571,0.571,0.0,0.0,0,0.0,1
michael_tanaka@michaelsite.net,email,michaeltanakasite.com,domain,0.0,0.0,0.0,0.0,1,0.0,1
+919032150374,phone,ojhn ahmed,name,0.0,0.0,0.0,0.0,2,0.0,1
raul77,username,rahulpatelsite.com,domain,0.333,0.0,0.0,0.0,1,0.0,1
user_9086,username,user_703,username,0.706,0.706,0.0,0.0,1,0.0,0
+916116528967,phone,elena sharma,name,0.0,0.0,0.0,0.0,0,0.0,0
neha williams,name,site_1743.com,domain,0.154,0.0,0.0,0.0,0,0.0,0
user_7737,username,john ahmed,name,0.105,0.0,0.0,0.0,0,0.0,0
+919254703979,phone,john gacia,name,0.0,0.0,0.0,0.0,1,0.0,1
ken gupta,name,lisa brown,name,0.105,0.0,0.0,0.0,0,0.0,0
site_8182.com,domain,+916959532004,phone,0.0,0.0,0.0,0.0,0,0.0,0
+18397435820,phone,john_garcia,username,0.0,0.0,0.0,0.0,1,0.0,1
+916339126138,phone,site_4955.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
site_4209.com,domain,+916934512328,phone,0.0,0.0,0.0,0.0,0,0.0,0
alikumarsite.com,domain,john johnson,name,0.143,0.0,0.0,0.0,0,0.0,0
lisa patel,name,rahul77,username,0.235,0.0,0.0,0.0,0,0.0,0
hacker_rajesh97,username,rajesh97@hotmail.com,email,0.696,0.0,0.0,0.0,2,0.0,1
sara gupta,name,user_2987,username,0.316,0.0,0.0,0.0,0,0.0,0
carlos_sharma@hotmail.com,email,+919032150374,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajeshmartinezsite.com,domain,rajesh martinez,name,0.486,0.0,0.0,0.0,0,0.0,1
elena51@hotmail.com,email,+918963267690,phone,0.0,0.0,0.0,0.0,0,0.0,0
+918475056187,phone,ali_ahmed,username,0.0,0.0,0.0,0.0,0,0.0,0
rajesh_miller,username,fatima patel,name,0.24,0.0,0.0,0.0,0,0.0,0
sara garcia,name,carlos williams,name,0.385,0.0,0.0,0.0,0,0.0,0
lisa_patle,username,lisalabs.net,domain,0.545,0.0,0.0,0.0,1,0.0,1
ken patel,name,site_7672.com,domain,0.182,0.0,0.0,0.0,0,0.0,0
amit_johnson@outlook.com,email,priyawilliamssite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
user_1739,username,user_2534,username,0.667,0.667,0.0,0.0,0,0.0,0
contact_5783@yahoo.com,email,robert martinez,name,0.148,0.0,0.0,0.0,0,0.0,0
priya williams,name,priyaw_illmiams,username,0.897,0.0,0.0,0.0,1,0.0,1
fatim83,username,+918318297467,phone,0.2,0.0,0.0,0.0,0,0.0,0
rajesh khan,name,rajeshsmithsite.com,domain,0.4,0.0,0.0,0.0,0,0.0,0
john_ahmed,username,pjohn_hmed,username,0.9,0.9,0.0,0.0,3,0.0,1
contact_7834@yahoo.com,email,site_6806.com,domain,0.0,0.0,0.0,0.0,1,0.0,0
user_1996,username,site_8342.com,domain,0.273,0.0,0.0,0.0,0,0.0,0
+917185643633,phone,rajesh97@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,1
carlos miller,name,contact_8126@gmail.com,email,0.16,0.0,0.0,0.0,0,0.0,0
john davis,name,+916254611983,phone,0.0,0.0,0.0,0.0,0,0.0,0
rajesh_miller,username,+919582781625,phone,0.0,0.0,0.0,0.0,0,0.0,0
+916274447966,phone,contact_3205@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
hacker_priya39,username,+917684885731,phone,0.074,0.0,0.0,0.0,0,0.0,0
site_5714.com,domain,emily brown,name,0.167,0.0,0.0,0.0,0,0.0,0
jane singh,name,lisa brown,name,0.3,0.0,0.0,0.0,1,0.0,0
+919310858477,phone,ken80@gmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
elena sato,name,+917327141441,phone,0.0,0.0,0.0,0.0,0,0.0,0
lisalabs.net,domain,lisa amed,name,0.381,0.0,0.0,0.0,2,0.0,1
rajesh64@yahoo.com,email,+917327141441,phone,0.0,0.0,0.0,0.0,0,0.0,0
michae_lshaxrma,username,michaelsharmasite.com,domain,0.722,0.0,0.0,0.0,0,0.0,1
elenasatosite.com,domain,rajesh miller,name,0.267,0.0,0.0,0.0,0,0.0,0
hacker_rajesh_martinez,username,rajesh_martiez,username,0.778,0.778,0.0,0.0,3,0.0,1
sarasmithsite.com,domain,michael_tanaka,username,0.258,0.0,0.0,0.0,0,0.0,0
+916398765018,phone,+916328816281,phone,0.0,0.0,0.0,0.0,0,0.0,0
john brown,name,emily sato,name,0.2,0.0,0.0,0.0,0,0.0,0
emily brown,name,yuki_devi,username,0.2,0.0,0.0,0.0,0,0.0,0
ali garcia,name,user_9260,username,0.105,0.0,0.0,0.0,0,0.0,0
priyasinghsite.com,domain,ananyakhansite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
aliahmedsite.com,domain,+918209110951,phone,0.0,0.0,0.0,0.0,0,0.0,0
contact_8351@gmail.com,email,site_3823.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+917336835980,phone,lisa brown,name,0.0,0.0,0.0,0.0,0,0.0,0
yuki_wililams,username,yukiwilliamssite.com,domain,0.667,0.0,0.0,0.0,0,0.0,1
amit sharma,name,lisa_patle,username,0.381,0.0,0.0,0.0,0,0.0,0
+918338710195,phone,carlossharmasite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
sarasmithsite.com,domain,yuki_devi,username,0.154,0.0,0.0,0.0,0,0.0,0
fatima_patel@outlook.com,email,fatima patel,name,0.917,0.0,0.0,0.0,0,0.0,1
contact_8591@outlook.com,email,+916405037008,phone,0.0,0.0,0.0,0.0,0,0.0,0
yukidevisite.com,domain,priyasinghsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
hacker_lisa77,username,lisa77dev.org,domain,0.462,0.0,0.0,0.0,0,0.0,1
site_2715.com,domain,contact_8279@outlook.com,email,0.0,0.0,0.0,0.0,0,0.0,0
user_3529,username,user_7796,username,0.667,0.667,0.0,0.0,0,0.0,0
+916652192187,phone,site_3272.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
lisapatelsite.com,domain,ali42@proton.me,email,0.0,0.0,0.0,0.0,0,0.0,0
yuki_devi,username,yuk_idevi,username,0.889,0.889,0.0,0.0,1,0.0,1
lisaahmedsite.com,domain,rajesh smith,name,0.345,0.0,0.0,0.0,0,0.0,0
+13877537485,phone,sraa miller,name,0.0,0.0,0.0,0.0,1,0.0,1
rahul doe,name,contact_3846@yahoo.com,email,0.19,0.0,0.0,0.0,0,0.0,0
site_4256.com,domain,carlos devi,name,0.167,0.0,0.0,0.0,0,0.0,0
priya39@gmail.com,email,elena tanaka,name,0.105,0.0,0.0,0.0,0,0.0,0
aftima70,username,fatima devi,name,0.526,0.0,0.0,0.0,2,0.0,1
michael_williams@proton.me,email,ken3,username,0.1,0.0,0.0,0.0,0,0.0,0
user_670,username,contact_5216@gmail.com,email,0.2,0.0,0.0,0.0,0,0.0,0
elena35@yahoo.com,email,elena sato,name,0.588,0.0,0.0,0.0,0,0.0,1
+19573061161,phone,fatima70@hotmail.com,email,0.0,0.0,0.0,0.0,3,0.0,1
user_9270,username,contact_6865@gmail.com,email,0.095,0.0,0.0,0.0,0,0.0,0
site_1839.com,domain,robert sato,name,0.25,0.0,0.0,0.0,0,0.0,0
rajesh68,username,janesinghsite.com,domain,0.32,0.0,0.0,0.0,0,0.0,0
user_184,username,site_1681.com,domain,0.476,0.0,0.0,0.0,0,0.0,0
yuki_williams@gmail.com,email,yuki@customlab.org,email,0.0,0.0,0.0,0.0,3,0.0,1
rajesh_singh,username,hacker_rajesh97,username,0.444,0.444,0.0,0.0,0,0.0,0
elnea35,username,+919640160203,phone,0.1,0.0,0.0,0.0,0,0.0,0
rahulpatelsite.com,domain,ken gupta,name,0.296,0.0,0.0,0.0,0,0.0,0
amit sato,name,user_5398,username,0.111,0.0,0.0,0.0,0,0.0,0
ait_jlohnson,username,amit johnson,name,0.833,0.0,0.0,0.0,1,0.0,1
rajesh martinez,name,+917047187022,phone,0.0,0.0,0.0,0.0,0,0.0,0
john johnson,name,+917658170004,phone,0.0,0.0,0.0,0.0,0,0.0,0
fatima patel,name,fatiam patel,name,0.917,0.0,0.0,0.0,0,0.0,1
contact_6871@gmail.com,email,+916482679828,phone,0.0,0.0,0.0,0.0,0,0.0,0
elenatanakasite.com,domain,amitjohnsonsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
+919837615419,phone,hacker_lisa_patel,username,0.0,0.0,0.0,0.0,0,0.0,0
+917521726436,phone,rajesh64@yahoo.com,email,0.0,0.0,0.0,0.0,0,0.0,0
lisa_ahmed@proton.me,email,+919243258548,phone,0.0,0.0,0.0,0.0,1,0.0,0
fatim83,username,lisapatelsite.com,domain,0.333,0.0,0.0,0.0,0,0.0,0
alikumarsite.com,domain,johnahmedsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
hacker_jane_johnsno,username,jane_johnson@hotmail.com,email,0.71,0.0,0.0,0.0,0,0.0,1
lisa92@gmail.com,email,johnsmithsite.com,domain,0.0,0.0,0.0,0.0,0,0.0,0
ali kumar,name,amit_sharma,username,0.4,0.0,0.0,0.0,1,0.0,0
+919837615419,phone,david38@hotmail.com,email,0.0,0.0,0.0,0.0,0,0.0,0
john ahmed,name,john_ahmed@hotmail.com,email,0.5,0.0,0.0,0.0,3,0.0,1
user_4750,username,+916776546537,phone,0.182,0.0,0.0,0.0,0,0.0,0
user_5169,username,+916358712935,phone,0.273,0.0,0.0,0.0,0,0.0,0
rajesh_miller@proton.me,email,hacker_rajesh_gupta,username,0.438,0.0,0.0,0.0,0,0.0,0
ken gupta,name,+919837615419,phone,0.0,0.0,0.0,0.0,0,0.0,0
+917658170004,phone,michael_borwn,username,0.0,0.0,0.0,0.0,0,0.0,0
